VendorName,ProfitMargin,SalesToPurchaseRatio,UnsoldInventoryValue,ActionBucket
MHW LTD,21.238360878674882,1.2696536171112327,363.43999999999977,Deprioritise / Exit
CONSTELLATION BRANDS INC,6.3526983350985375,1.067836426914151,2310.1600000000008,Deprioritise / Exit
FREDERICK WILDMAN & SONS,32.73382302156877,1.486631238639663,297.1999999999998,Deprioritise / Exit
LUXCO INC,9.9581795314878,1.1105950488303398,88.79999999999986,Deprioritise / Exit
DELICATO VINEYARDS INC,60.474962887289266,2.5300419001464087,-4451.600000000004,Scale / Prioritise
BANFI PRODUCTS CORP,43.32047669522565,1.7643055934377732,-630.3600000000004,Scale / Prioritise
BANFI PRODUCTS CORP,40.91584108517518,1.692501033046084,-11.82000000000001,Scale / Prioritise
LATITUDE BEVERAGE COMPANY,42.01197806956296,1.7244940708610637,53.91000000000007,Scale / Prioritise
JIM BEAM BRANDS COMPANY,53.075858965491385,2.131099212374686,-4379.55,Scale / Prioritise
SAZERAC CO INC,22.181035938732172,1.2850338115689741,515.5199999999994,Deprioritise / Exit
JIM BEAM BRANDS COMPANY,23.07245028491679,1.2999244142101274,0.0,Deprioritise / Exit
MARTIGNETTI COMPANIES,19.44426234881491,1.2413765042163805,1549.0799999999997,Deprioritise / Exit
TRINCHERO FAMILY ESTATES,29.07170650361251,1.409874608150458,271.04000000000013,Deprioritise / Exit
SOUTHERN WINE & SPIRITS NE,34.83384395874295,1.5345388783817395,209.44000000000025,Scale / Prioritise
DIAGEO NORTH AMERICA INC,50.42815637740803,2.017274176069292,-4083.0,Scale / Prioritise
BANFI PRODUCTS CORP,4.9762633969095385,1.0523686351937005,2420.519999999999,Deprioritise / Exit
ULTRA BEVERAGE COMPANY LLP,27.206618670519305,1.373751269327296,841.3200000000002,Deprioritise / Exit
DIAGEO CHATEAU ESTATE WINES,38.03031637828884,1.613692279122188,-821.9,Scale / Prioritise
PINE STATE TRADING CO,43.88929553274446,1.7821911335716145,253.75999999999982,Scale / Prioritise
BANFI PRODUCTS CORP,37.47287253644821,1.5993058382266454,-48.560000000000045,Scale / Prioritise
WINE GROUP INC,24.817636021788537,1.3300991709835157,803.3300000000005,Deprioritise / Exit
MARTIGNETTI COMPANIES,51.87424739731662,2.077889582851412,-3218.6699999999996,Scale / Prioritise
JIM BEAM BRANDS COMPANY,13.667683384169123,1.1583147993698442,1294.9200000000005,Deprioritise / Exit
PSP WINES,32.374598011954184,1.478734278247648,-607.5000000000007,Deprioritise / Exit
PERFECTA WINES,13.267363449824623,1.1529685246239387,1974.9599999999998,Deprioritise / Exit
PERNOD RICARD USA,36.68943316639272,1.5795151583908549,216.92000000000027,Scale / Prioritise
VINILANDIA USA,38.68938907159483,1.6310390401552834,354.48000000000013,Scale / Prioritise
CRUSH WINES,38.54136153667186,1.6271105657452722,-9.799999999999999,Scale / Prioritise
M S WALKER INC,28.40062448260623,1.3966602261175702,632.7000000000002,Deprioritise / Exit
PERNOD RICARD USA,37.600776025836375,1.6025840327983079,-481.51999999999964,Scale / Prioritise
MARTIGNETTI COMPANIES,33.31616454429317,1.499613801704952,435.58999999999986,Deprioritise / Exit
WINE GROUP INC,28.5040034648566,1.398679714196943,665.9999999999974,Deprioritise / Exit
MHW LTD,28.385018309924153,1.3963558691219724,-145.74999999999991,Deprioritise / Exit
SAZERAC CO INC,22.976279989070335,1.298301354255676,36.78,Deprioritise / Exit
M S WALKER INC,36.93931333733734,1.585774042311667,-282.33,Scale / Prioritise
SOUTHERN WINE & SPIRITS NE,29.175968013158425,1.411950113466839,699.7500000000006,Deprioritise / Exit
PERFECTA WINES,9.565654324379032,1.105774573287566,1986.159999999999,Deprioritise / Exit
E & J GALLO WINERY,56.413619750006774,2.2942946724743343,1121.0000000000002,Scale / Prioritise
OLE SMOKY DISTILLERY LLC,24.073285170787265,1.3170594859126592,-102.27000000000008,Deprioritise / Exit
JEWELL TOWNE VINEYARDS,32.93772449560016,1.4911513104478415,195.25999999999982,Deprioritise / Exit
TREASURY WINE ESTATES,34.465222426594785,1.5259073686179898,18.280000000000015,Scale / Prioritise
ULTRA BEVERAGE COMPANY LLP,47.43798604493835,1.9025146198830178,-615.5999999999998,Scale / Prioritise
CONSTELLATION BRANDS INC,37.66970335322485,1.6043562341231663,-19.47000000000002,Scale / Prioritise
STATE WINE & SPIRITS,4.947552577334609,1.0520507647250212,1870.1399999999965,Deprioritise / Exit
PERFECTA WINES,3.679112266299392,1.038196411524685,2545.310000000001,Deprioritise / Exit
CONSTELLATION BRANDS INC,38.74444652900488,1.632505043764736,-323.61000000000075,Scale / Prioritise
M S WALKER INC,65.44920642296422,2.894289527012923,-4651.91999999999,Scale / Prioritise
ULTRA BEVERAGE COMPANY LLP,38.523721602311376,1.6266436844647998,288.10000000000014,Scale / Prioritise
PERFECTA WINES,5.742689309822775,1.0609256647338363,1954.8000000000002,Deprioritise / Exit
M S WALKER INC,39.311177644076785,1.647749884048294,-256.2300000000003,Scale / Prioritise
TRINCHERO FAMILY ESTATES,40.73534652391453,1.687346405228744,-673.2000000000004,Scale / Prioritise
M S WALKER INC,62.034894398530724,2.633997678018573,-7410.359999999994,Scale / Prioritise
MCCORMICK DISTILLING CO,25.5495394354718,1.3431750353421565,-258.23999999999984,Deprioritise / Exit
MARTIGNETTI COMPANIES,36.89375656322193,1.584629262557568,-30.390000000000043,Scale / Prioritise
ULTRA BEVERAGE COMPANY LLP,17.381681324467092,1.2103853189355038,-2069.55,Deprioritise / Exit
CONSTELLATION BRANDS INC,48.564854480231965,1.9441959187530065,-4051.3200000000043,Scale / Prioritise
JIM BEAM BRANDS COMPANY,69.17248124464639,3.2438549723575667,-11661.500000000007,Scale / Prioritise
SAZERAC CO INC,27.542514171390238,1.380119650253102,0.0,Deprioritise / Exit
DIAGEO CHATEAU ESTATE WINES,46.49155471397873,1.8688638674785853,-1497.9600000000012,Scale / Prioritise
MARTIGNETTI COMPANIES,34.32172434274133,1.5225734689176198,1244.4200000000014,Scale / Prioritise
PINE STATE TRADING CO,42.96764094837302,1.7533905604268927,-522.9800000000002,Scale / Prioritise
DIAGEO CHATEAU ESTATE WINES,2.963547105278761,1.0305405547799036,2834.7499999999995,Deprioritise / Exit
BACARDI USA INC,54.310425871956234,2.18868312757201,-5171.040000000004,Scale / Prioritise
PERFECTA WINES,33.11679021634827,1.495143554316124,815.3599999999996,Deprioritise / Exit
PERFECTA WINES,34.22193720161875,1.5202636828407925,-205.27999999999997,Scale / Prioritise
STE MICHELLE WINE ESTATES,36.08927829549706,1.5646826906815283,26.280000000000022,Scale / Prioritise
STE MICHELLE WINE ESTATES,27.85596401388513,1.3861159641698781,809.8800000000007,Deprioritise / Exit
CONSTELLATION BRANDS INC,42.470455507409405,1.738237298452438,-261.01000000000045,Scale / Prioritise
CONSTELLATION BRANDS INC,19.365977486986516,1.2401712934991065,1066.0000000000005,Deprioritise / Exit
PERFECTA WINES,24.08116852078209,1.3171962483033486,689.9199999999995,Deprioritise / Exit
PERFECTA WINES,32.9908949802372,1.4923345114146398,-164.15999999999997,Deprioritise / Exit
SOUTHERN WINE & SPIRITS NE,28.968136813341548,1.4078189070898888,681.6600000000003,Deprioritise / Exit
CONSTELLATION BRANDS INC,19.362557663368623,1.2401186979931373,1625.3199999999995,Deprioritise / Exit
PALM BAY INTERNATIONAL INC,34.48537312964541,1.526376700547921,-396.95999999999964,Scale / Prioritise
PSP WINES,34.922541589207505,1.536630385421074,12.980000000000013,Scale / Prioritise
PERFECTA WINES,7.069785658158326,1.0760762870098661,-395.5999999999998,Deprioritise / Exit
MARTIGNETTI COMPANIES,31.42051109419767,1.4581619314392305,55.080000000000034,Deprioritise / Exit
E & J GALLO WINERY,37.90551256788529,1.6104489164086553,-187.33999999999978,Scale / Prioritise
PERFECTA WINES,19.513920670216276,1.2424508788688777,1407.2800000000009,Deprioritise / Exit
CONSTELLATION BRANDS INC,41.09756934339309,1.697722808469251,-166.08000000000033,Scale / Prioritise
PINE STATE TRADING CO,21.086820618111542,1.2672154484622276,1313.2800000000004,Deprioritise / Exit
ZORVINO VINEYARDS,29.525674849205565,1.4189564750854904,628.6799999999994,Deprioritise / Exit
M S WALKER INC,31.406388789579353,1.457861719705,305.66000000000025,Deprioritise / Exit
SOUTHERN WINE & SPIRITS NE,34.55698919434268,1.5280470560403274,0.0,Scale / Prioritise
ULTRA BEVERAGE COMPANY LLP,55.290254181261176,2.2366488149008403,-8777.28,Scale / Prioritise
SIDNEY FRANK IMPORTING CO,78.81778872259596,4.7209424309101395,-17997.21999999996,Scale / Prioritise
ULTRA BEVERAGE COMPANY LLP,39.33620566975605,1.6484296952415483,-65.31000000000003,Scale / Prioritise
STATE WINE & SPIRITS,22.539662315499744,1.2909832694934134,945.6999999999995,Deprioritise / Exit
WINE GROUP INC,32.85667593483672,1.4893513449371227,246.14000000000024,Deprioritise / Exit
SAZERAC NORTH AMERICA INC.,25.66612294739288,1.3452816396113525,186.96000000000004,Deprioritise / Exit
M S WALKER INC,31.304224150191356,1.4556935817805245,491.04999999999995,Deprioritise / Exit
FREDERICK WILDMAN & SONS,25.870074846766926,1.3489828809794588,761.8000000000011,Deprioritise / Exit
TREASURY WINE ESTATES,58.88749976300568,2.4323502444158542,-2973.4600000000055,Scale / Prioritise
BANFI PRODUCTS CORP,33.133059749092034,1.495507340769075,716.2199999999998,Deprioritise / Exit
MARTIGNETTI COMPANIES,29.111195162489977,1.410659979798194,732.81,Deprioritise / Exit
M S WALKER INC,48.59607606196384,1.9453767794175212,-437.75999999999937,Scale / Prioritise
ULTRA BEVERAGE COMPANY LLP,43.10815120300447,1.757721046416073,-2080.2000000000007,Scale / Prioritise
MCCORMICK DISTILLING CO,22.578116604401036,1.291624481531077,369.84000000000077,Deprioritise / Exit
PERNOD RICARD USA,26.67640215485004,1.3638174194777946,530.5299999999999,Deprioritise / Exit
STE MICHELLE WINE ESTATES,44.905619003562045,1.8150671301028931,-207.7,Scale / Prioritise
JIM BEAM BRANDS COMPANY,29.51118604575135,1.418664812049552,-25.73,Deprioritise / Exit
PALM BAY INTERNATIONAL INC,35.99106983764254,1.562282008875197,-254.1599999999999,Scale / Prioritise
E & J GALLO WINERY,28.63776773111193,1.4013014562549944,-85.67999999999988,Deprioritise / Exit
BANFI PRODUCTS CORP,45.806022046311334,1.8452234690255578,-214.6,Scale / Prioritise
TRINCHERO FAMILY ESTATES,44.85253740517306,1.8133200567124628,-64.08000000000003,Scale / Prioritise
FREDERICK WILDMAN & SONS,31.97838778207051,1.4701209915404134,448.8000000000003,Deprioritise / Exit
STE MICHELLE WINE ESTATES,39.61877256317633,1.6561438752570754,-128.79999999999998,Scale / Prioritise
MARTIGNETTI COMPANIES,19.63519655310736,1.2443258206446415,1631.2800000000007,Deprioritise / Exit
MARTIGNETTI COMPANIES,28.048984508314405,1.3898344494047572,399.84,Deprioritise / Exit
PINE STATE TRADING CO,32.67503826904131,1.4853331874084976,167.50000000000003,Deprioritise / Exit
SOUTHERN WINE & SPIRITS NE,45.981289898659156,1.8512104382425416,-1771.76,Scale / Prioritise
M S WALKER INC,34.9513404210773,1.5373106939839596,10.379999999999997,Scale / Prioritise
ULTRA BEVERAGE COMPANY LLP,42.346263202733944,1.7344929497222459,14.55999999999997,Scale / Prioritise
MOONLIGHT MEADERY,9.061488673138253,1.099644128113868,1948.5000000000011,Deprioritise / Exit
SAZERAC CO INC,21.863389539868443,1.279809802487197,0.0,Deprioritise / Exit
PERFECTA WINES,43.66216558776756,1.7750061045705965,-581.9000000000002,Scale / Prioritise
PERNOD RICARD USA,45.31912617863546,1.828793013196667,-1653.9000000000021,Scale / Prioritise
MARTIGNETTI COMPANIES,39.930233848257636,1.6647309687770349,-472.1600000000002,Scale / Prioritise
TREASURY WINE ESTATES,27.14190191297333,1.3725310243557716,1760.8800000000006,Deprioritise / Exit
FREDERICK WILDMAN & SONS,40.39975503027542,1.677845452662107,-289.61999999999995,Scale / Prioritise
MARTIGNETTI COMPANIES,26.989474195044767,1.3696655228472958,625.1100000000002,Deprioritise / Exit
STATE WINE & SPIRITS,32.543519585683946,1.4824372600794238,59.84000000000006,Deprioritise / Exit
PERFECTA WINES,30.161507532819176,1.4318751231205766,229.87999999999997,Deprioritise / Exit
VINEYARD BRANDS INC,57.06254651763529,2.328969044265097,-3764.4799999999996,Scale / Prioritise
ULTRA BEVERAGE COMPANY LLP,26.191137280857195,1.354850844681344,777.0000000000007,Deprioritise / Exit
ULTRA BEVERAGE COMPANY LLP,39.76537101764016,1.6601745821209548,-1158.0499999999997,Scale / Prioritise
M S WALKER INC,45.00956303577034,1.8184980065724572,-1048.0800000000008,Scale / Prioritise
E & J GALLO WINERY,37.79481871378381,1.6075831294483927,-365.30000000000007,Scale / Prioritise
CHARLES JACQUIN ET CIE INC,51.67652104495982,2.0693874315845364,-1239.4799999999975,Scale / Prioritise
CRUSH WINES,17.69321396798923,1.2149666488144486,1621.4999999999995,Deprioritise / Exit
E & J GALLO WINERY,32.30020173073641,1.4771092758987,66.3299999999998,Deprioritise / Exit
E & J GALLO WINERY,33.89317208503929,1.5127030467811766,-213.59000000000017,Scale / Prioritise
TREASURY WINE ESTATES,42.12867802109941,1.7279715855887856,-357.51999999999947,Scale / Prioritise
STE MICHELLE WINE ESTATES,35.73428166129471,1.55603955864869,65.24000000000004,Scale / Prioritise
PINE STATE TRADING CO,4.195826658154407,1.0437958651674075,1999.5,Deprioritise / Exit
MARTIGNETTI COMPANIES,28.681361822884373,1.4021580130520146,1074.23,Deprioritise / Exit
CONSTELLATION BRANDS INC,26.276548022332136,1.356420478388502,-197.25,Deprioritise / Exit
BROWN-FORMAN CORP,20.943242040177157,1.264914000784356,247.14000000000013,Deprioritise / Exit
CONSTELLATION BRANDS INC,41.35842151298427,1.7052746972379291,-107.87000000000066,Scale / Prioritise
MARTIGNETTI COMPANIES,32.243896321546316,1.4758817961930686,352.0899999999993,Deprioritise / Exit
WINE GROUP INC,31.453971078290756,1.4588737170203736,65.03999999999985,Deprioritise / Exit
M S WALKER INC,35.992133181706166,1.5623079626115488,-283.5,Scale / Prioritise
PSP WINES,9.88784935313239,1.1097282584218968,1666.5599999999988,Deprioritise / Exit
MARTIGNETTI COMPANIES,7.175256599965044,1.0772989650942826,2076.6499999999996,Deprioritise / Exit
MARTIGNETTI COMPANIES,14.85878534868717,1.1745193019566353,1647.0,Deprioritise / Exit
MARTIGNETTI COMPANIES,23.917647664701715,1.314365249372096,664.9299999999996,Deprioritise / Exit
VRANKEN AMERICA,52.11515276028168,2.088343301992504,-2715.0200000000004,Scale / Prioritise
PINE STATE TRADING CO,37.49855502933564,1.599963009606193,475.40999999999934,Scale / Prioritise
PERFECTA WINES,23.35390533987119,1.3046979163573726,98.46000000000002,Deprioritise / Exit
JIM BEAM BRANDS COMPANY,23.158122459539772,1.301373719653663,204.99999999999986,Deprioritise / Exit
VINEYARD BRANDS INC,30.144237850597307,1.4315211361680784,481.44000000000034,Deprioritise / Exit
MARTIGNETTI COMPANIES,27.891156462584952,1.3867924528301872,533.2799999999999,Deprioritise / Exit
MARTIGNETTI COMPANIES,33.22815341134774,1.4976371795743448,110.88000000000004,Deprioritise / Exit
ULTRA BEVERAGE COMPANY LLP,29.02437675636767,1.4089344401631814,386.0499999999995,Deprioritise / Exit
KOBRAND CORPORATION,56.30764126675217,2.288729720693809,-3784.439999999999,Scale / Prioritise
STE MICHELLE WINE ESTATES,29.90825542056928,1.4267015409593076,554.3199999999995,Deprioritise / Exit
WINE GROUP INC,31.73737603613222,1.4649305021285322,112.56000000000023,Deprioritise / Exit
PERFECTA WINES,30.58025866213437,1.440512425900586,763.6799999999997,Deprioritise / Exit
DIAGEO CHATEAU ESTATE WINES,36.747289588428174,1.5809599201255002,-287.8199999999999,Scale / Prioritise
M S WALKER INC,12.471986748513665,1.1424913725926698,1077.9600000000005,Deprioritise / Exit
DIAGEO NORTH AMERICA INC,65.86922433491624,2.9299070428774736,-11123.899999999996,Scale / Prioritise
MARTIGNETTI COMPANIES,38.86353724099224,1.6356850803453808,203.0000000000002,Scale / Prioritise
M S WALKER INC,27.050053248135857,1.3708029197080207,662.9999999999998,Deprioritise / Exit
MARTIGNETTI COMPANIES,35.77634554916038,1.5570587014251205,406.35000000000025,Scale / Prioritise
FREDERICK WILDMAN & SONS,32.49760784048321,1.4814289805269005,349.20000000000107,Deprioritise / Exit
PSP WINES,18.951314177083646,1.2338262981646668,1158.3000000000015,Deprioritise / Exit
M S WALKER INC,8.253101259229188,1.0899550979107007,1868.18,Deprioritise / Exit
CONSTELLATION BRANDS INC,35.61258598457177,1.553098560163302,-74.62,Scale / Prioritise
MARTIGNETTI COMPANIES,40.117105878548635,1.669925969128767,-452.2299999999994,Scale / Prioritise
DIAGEO CHATEAU ESTATE WINES,37.214523067995025,1.5927250199643683,12.980000000000013,Scale / Prioritise
JIM BEAM BRANDS COMPANY,55.93282054775046,2.269262549656901,-564.4499999999994,Scale / Prioritise
MARTIGNETTI COMPANIES,55.25716058345485,2.234994499768418,16.319999999999997,Scale / Prioritise
PERFECTA WINES,39.972522339719504,1.6659037477126726,-81.17999999999996,Scale / Prioritise
M S WALKER INC,37.6870755670159,1.604803512432599,-1160.9999999999975,Scale / Prioritise
CONSTELLATION BRANDS INC,25.240217285235083,1.3376175848655882,-368.28000000000026,Deprioritise / Exit
MARTIGNETTI COMPANIES,12.999900275567331,1.1494239698200772,1430.0900000000001,Deprioritise / Exit
TRINCHERO FAMILY ESTATES,34.66787989080983,1.5306406685236769,0.0,Scale / Prioritise
VINILANDIA USA,4.813422674055805,1.0505682923924595,1859.759999999999,Deprioritise / Exit
E & J GALLO WINERY,33.1621186863176,1.4961575387269042,153.36999999999983,Deprioritise / Exit
MARTIGNETTI COMPANIES,51.528255528255386,2.0630575831305697,-2392.020000000001,Scale / Prioritise
TREASURY WINE ESTATES,54.889201443483785,2.216764127434297,-2405.1800000000007,Scale / Prioritise
PERFECTA WINES,34.50062977772657,1.5267322366711007,6.88999999999999,Scale / Prioritise
SOUTHERN WINE & SPIRITS NE,44.497722504830556,1.8017278661889748,-674.9000000000004,Scale / Prioritise
SOUTHERN WINE & SPIRITS NE,36.56661138084424,1.5764568498836553,547.8199999999993,Scale / Prioritise
SOUTHERN WINE & SPIRITS NE,33.03955776845526,1.4934190496264448,433.44,Deprioritise / Exit
VINILANDIA USA,34.73456171061344,1.5322045269442703,534.0600000000004,Scale / Prioritise
PERNOD RICARD USA,36.78108229497933,1.5818049980956614,649.5999999999976,Scale / Prioritise
DIAGEO NORTH AMERICA INC,23.154872658956506,1.301318684217852,45.78999999999999,Deprioritise / Exit
M S WALKER INC,27.271097336858887,1.3749691847156087,485.9999999999999,Deprioritise / Exit
PINE STATE TRADING CO,24.237760603581933,1.3199187457588253,-1446.390000000001,Deprioritise / Exit
M S WALKER INC,20.340746521003336,1.2553469387754992,22.200000000000024,Deprioritise / Exit
DIAGEO NORTH AMERICA INC,26.475134103100206,1.3600840855694312,0.0,Deprioritise / Exit
CONSTELLATION BRANDS INC,2.0082754799935194,1.0204943375558566,1087.5600000000002,Deprioritise / Exit
PINE STATE TRADING CO,48.63754725985444,1.9469475203203976,-972.9699999999979,Scale / Prioritise
PALM BAY INTERNATIONAL INC,33.924713437686364,1.5134251427830432,161.20000000000002,Scale / Prioritise
CONSTELLATION BRANDS INC,17.766864829217752,1.2160548152799893,1286.3900000000008,Deprioritise / Exit
